course_id,yards_from_pin,into_hole
12100,94.48,0
12100,296.68,0
12100,707.55,0
12100,80.53,0
12100,707.55,0
12100,707.55,0
12100,175.18,0
12100,63.25,0
12100,206.16,0
12100,129.54,0
12100,305.14,0
12100,18.21,0
12100,707.55,0
12100,118.16,0
12100,296.57,0
12100,707.55,0
12100,16.94,0
12100,167.15,0
12100,0,1
12100,707.55,0
12100,707.55,0
12100,15.98,0
12100,283.16,0
12100,54.52,0
12100,329.91,0
12100,0,1
12100,75.59,0
12100,707.55,0
12100,82.77,0
12100,49.5,0
12100,707.55,0
12100,311.71,0
12100,61.24,0
12100,0,1
12100,174.48,0
12100,707.55,0
12100,0,1
12100,54.73,0
12100,317.81,0
12100,63.24,0
12100,92.66,0
12100,50.92,0
12100,438.97,0
12100,448.64,0
12100,707.55,0
12100,707.55,0
12100,707.55,0
12100,135.47,0
12100,5.21,0
12100,707.55,0
12100,163.61,0
12100,226.55,0
12100,670.9,0
12100,652.16,0
12100,4.42,0
12100,213.76,0
12100,254.17,0
12100,321.64,0
12100,4.28,0
12100,433.96,0
12100,614.18,0
12100,707.55,0
12100,2.32,0
12100,395.65,0
12100,112.08,0
12100,8.16,0
12100,707.55,0
12100,399.03,0
12100,341.01,0
12100,707.55,0
12100,707.55,0
12100,707.55,0
12100,338.18,0
12100,707.55,0
12100,14.24,0
12100,366.72,0
12100,81.14,0
12100,0,1
12100,302.73,0
12100,337.24,0
12100,707.55,0
12100,707.55,0
12100,71.02,0
12100,707.55,0
12100,18.33,0
12100,0,1
12100,707.55,0
12100,707.55,0
12100,32.97,0
12100,290.71,0
12100,119.53,0
12100,262.19,0
12100,707.55,0
12100,663.16,0
12100,67.22,0
12100,251.42,0
12100,299.96,0
12100,9.76,0
12100,59.14,0
12100,13.82,0
12100,707.55,0
12100,707.55,0
12100,1.57,0
12100,707.55,0
12100,3.73,0
12100,0,1
12100,26.1,0
12100,177.48,0
12100,117.25,0
12100,55.71,0
12100,707.55,0
12100,32.79,0
12100,64.87,0
12100,3.38,0
12100,1.65,0
12100,380.4,0
12100,707.55,0
12100,124.62,0
12100,124.67,0
12100,402.14,0
12100,63.12,0
12100,707.55,0
12100,23.82,0
12100,707.55,0
12100,707.55,0
12100,140.73,0
12100,1.15,0
12100,707.55,0
12100,1.84,0
12100,163.89,0
12100,523.21,0
12100,296.18,0
12100,180.48,0
12100,707.55,0
12100,217.16,0
12100,707.55,0
12100,356.79,0
12100,5.48,0
12100,4.37,0
12100,229.61,0
12100,289.86,0
12100,230.22,0
12100,263.06,0
12100,337.24,0
12100,341.01,0
12100,438.47,0
12100,377.68,0
12100,118.52,0
12100,24.18,0
12100,253.71,0
12100,0,1
12100,2.72,0
12100,310.72,0
12100,267.65,0
12100,707.55,0
12100,229.19,0
12100,25.28,0
12100,707.55,0
12100,707.55,0
12100,276.31,0
12100,268.86,0
12100,707.55,0
12100,1.15,0
12100,60.22,0
12100,707.55,0
12100,329.9,0
12100,707.55,0
12100,4.3,0
12100,173.95,0
12100,0,1
12100,707.55,0
12100,0,1
12100,333.33,0
12100,141.91,0
12100,0,1
12100,126.27,0
12100,43.16,0
12100,325.84,0
12100,707.55,0
12100,0,1
12100,707.55,0
12100,1.24,0
12100,0,1
12100,707.55,0
12100,138.78,0
12100,187.44,0
12100,4.73,0
12100,384.17,0
12100,707.55,0
12100,205.58,0
12100,86.18,0
12100,19.84,0
12100,4.47,0
12100,326.64,0
12100,250.23,0
12100,0,1
12100,61,0
12100,707.55,0
12100,96.14,0
12100,1.09,0
12100,707.55,0
12100,477.98,0
12100,6.88,0
12100,4.59,0
12100,237.22,0
12100,0,1
12100,707.55,0
12100,5.36,0
12100,193.11,0
12100,707.55,0
12100,348.34,0
12100,3.58,0
12100,299.41,0
12100,707.55,0
12100,2.81,0
12100,50.75,0
12100,707.55,0
12100,0,1
12100,707.55,0
12100,90.71,0
12100,122.7,0
12100,707.55,0
12100,221.62,0
12100,0,1
12100,707.55,0
12100,206.36,0
12100,333.17,0
12100,707.55,0
12100,67.54,0
12100,473.28,0
12100,0,1
12100,4.72,0
12100,19.06,0
12100,149.44,0
12100,59.27,0
12100,1.59,0
12100,119.25,0
12100,707.55,0
12100,222.6,0
12100,0,1
12100,191.41,0
12100,8.84,0
12100,73.03,0
12100,263.94,0
12100,437.7,0
12100,466.72,0
12100,298.73,0
12100,306.66,0
12100,707.55,0
12100,707.55,0
12100,240.43,0
12100,707.55,0
12100,6.55,0
12100,707.55,0
12100,7.24,0
12100,119.03,0
12100,34,0
12100,707.55,0
12100,79.35,0
12100,0,1
12100,303.53,0
12100,278.5,0
12100,0,1
12100,77.51,0
12100,386.33,0
12100,707.55,0
12100,707.55,0
12100,47.81,0
12100,134.06,0
12100,191.41,0
12100,463.07,0
12100,447.59,0
12100,707.55,0
12100,77.12,0
12100,707.55,0
12100,707.55,0
12100,118.08,0
12100,78.33,0
12100,707.55,0
12100,98.65,0
12100,0,1
12100,707.55,0
12100,121.86,0
12100,707.55,0
12100,707.55,0
12100,707.55,0
12100,707.55,0
12100,102.38,0
12100,707.55,0
12100,707.55,0
12100,18.18,0
12100,707.55,0
12100,453.82,0
12100,12.03,0
12100,42.74,0
12100,353.28,0
12100,315.85,0
12100,344.8,0
12100,30.76,0
12100,117.1,0
12100,707.55,0
12100,707.55,0
12100,707.55,0
12100,392.18,0
12100,0,1
12100,13.05,0
12100,344.8,0
12100,488.87,0
12100,134.16,0
12100,355.84,0
12100,57.77,0
12100,707.55,0
12100,707.55,0
12100,484.71,0
12100,185.69,0
12100,0,1
12100,6.24,0
12100,4.71,0
12100,4.43,0
12100,117.1,0
12100,11.85,0
12100,172.93,0
12100,399.03,0
12100,263.06,0
12100,105.98,0
12100,707.55,0
12100,26.1,0
12100,409.27,0
12100,44.79,0
12100,707.55,0
12100,174.48,0
12100,460.1,0
12100,707.55,0
12100,173.07,0
12100,79.96,0
12100,300.25,0
12100,3.08,0
12100,707.55,0
12100,299.95,0
12100,707.55,0
12100,670.09,0
12100,365.74,0
12100,108.05,0
12100,707.55,0
12100,271.99,0
12100,16.15,0
12100,0,1
12100,307.5,0
12100,2.73,0
12100,0,1
12100,136.34,0
12100,445.4,0
12100,0,1
12100,2.46,0
12100,707.55,0
12100,707.55,0
12100,2.04,0
12100,59.27,0
12100,183.8,0
12100,707.55,0
12100,296.63,0
12100,392.8,0
12100,707.55,0
12100,0,1
12100,211.39,0
12100,217.95,0
12100,161.68,0
12100,191.31,0
12100,29.05,0
12100,19.73,0
12100,129.94,0
12100,35.27,0
12100,0,1
12100,328.03,0
12100,707.55,0
12100,707.55,0
12100,59.69,0
12100,10.77,0
12100,43.64,0
12100,0,1
12100,138.08,0
12100,351.73,0
12100,707.55,0
12100,62.22,0
12100,331.92,0
12100,707.55,0
12100,707.55,0
12100,241.79,0
12100,465.95,0
12100,707.55,0
12100,10.97,0
12100,378.09,0
12100,62.75,0
12100,286.76,0
12100,9.66,0
12100,707.55,0
12100,658.86,0
12100,0,1
12100,707.55,0
12100,233.83,0
12100,424.18,0
12100,331.8,0
12100,707.55,0
12100,5.01,0
12100,236.75,0
12100,707.55,0
12100,25.86,0
12100,707.55,0
12100,252.66,0
12100,707.55,0
12100,361.64,0
12100,322.82,0
12100,707.55,0
12100,228.5,0
12100,1.59,0
12100,427.82,0
12100,0,1
12100,94.43,0
12100,0.66,0
12100,212.66,0
12100,15.63,0
12100,707.55,0
12100,25.04,0
12100,707.55,0
12100,272.97,0
12100,209.3,0
12100,707.55,0
12100,707.55,0
12100,41.88,0
12100,67.06,0
12100,165.5,0
12100,69.01,0
12100,707.55,0
12100,53.97,0
12100,16.86,0
12100,707.55,0
12100,707.55,0
12100,707.55,0
12100,168.43,0
12100,350.95,0
12100,707.55,0
12100,440.27,0
12100,79.74,0
12100,707.55,0
12100,707.55,0
12100,199.35,0
12100,71.99,0
12100,707.55,0
12100,707.55,0
12100,0,1
12100,473.67,0
12100,350.53,0
12100,157.55,0
12100,264.23,0
12100,707.55,0
12100,33.34,0
12100,3.92,0
12100,707.55,0
12100,32.46,0
12100,18.86,0
12100,138.08,0
12100,707.55,0
12100,0,1
12100,4.05,0
12100,261.01,0
12100,270.68,0
12100,449.17,0
12100,673.8,0
12100,440.4,0
12100,216.2,0
12100,86.64,0
12100,154.94,0
12100,3.22,0
12100,707.55,0
12100,278.44,0
12100,18.21,0
12100,707.55,0
12100,342.27,0
12100,707.55,0
12100,6.67,0
12100,707.55,0
12100,707.55,0
12100,328.3,0
12100,20.47,0
12100,45.15,0
12100,707.55,0
12100,13.37,0
12100,376.86,0
12100,94.04,0
12100,65.33,0
12100,64.31,0
12100,707.55,0
12100,131.63,0
12100,707.55,0
12100,4.64,0
12100,105.43,0
12100,263.37,0
12100,362.3,0
12100,339.85,0
12100,67.66,0
12100,12.1,0
12100,84.82,0
12100,707.55,0
12100,14.1,0
12100,707.55,0
12100,325.57,0
12100,55.54,0
12100,707.55,0
12100,202.01,0
12100,707.55,0
12100,5.7,0
12100,132.65,0
12100,393.79,0
12100,643.34,0
12100,374.84,0
12100,70.24,0
12100,707.55,0
12100,208.15,0
12100,707.55,0
12100,68.33,0
12100,29.41,0
12100,1.74,0
12100,13.56,0
12100,370.91,0
12100,158.02,0
12100,7.67,0
12100,161.98,0
12100,98.83,0
12100,2.87,0
12100,89.88,0
12100,293.49,0
12100,0,1
12100,0,1
12100,409.12,0
12100,112.99,0
12100,707.55,0
12100,182.77,0
12100,264.34,0
12100,9.37,0
12100,1.97,0
12100,125.1,0
12100,707.55,0
12100,707.55,0
12100,16.86,0
12100,122.15,0
12100,707.55,0
12100,1.97,0
12100,0,1
12100,74.9,0
12100,19.67,0
12100,24.64,0
12100,707.55,0
12100,300.08,0
12100,290.04,0
12100,304.23,0
12100,707.55,0
12100,707.55,0
12100,72.46,0
12100,707.55,0
12100,3.39,0
12100,296.09,0
12100,20.17,0
12100,707.55,0
12100,32.24,0
12100,34.01,0
12100,707.55,0
12100,0,1
12100,707.55,0
12100,48.14,0
12100,707.55,0
12100,707.55,0
12100,456.36,0
12100,707.55,0
12100,118.12,0
12100,707.55,0
12100,378.87,0
12100,707.55,0
12100,172.33,0
12100,707.55,0
12100,14.42,0
12100,707.55,0
12100,264.23,0
12100,707.55,0
12100,352.52,0
12100,7.93,0
12100,707.55,0
12100,263.38,0
12100,18.21,0
12100,323.2,0
12100,158.56,0
12100,0,1
12100,228.22,0
12100,302.65,0
12100,225.7,0
12100,20.65,0
12100,707.55,0
12100,276.95,0
12100,469.66,0
12100,1.63,0
12100,134.16,0
12100,707.55,0
12100,11.77,0
12100,0,1
12100,707.55,0
12100,102.54,0
12100,263.88,0
12100,15.29,0
12100,339.65,0
12100,9.45,0
12100,4.36,0
12100,707.55,0
12100,43.81,0
12100,365.03,0
12100,33.8,0
12100,0,1
12100,707.55,0
12100,707.55,0
12100,707.55,0
12100,123.99,0
12100,707.55,0
12100,707.55,0
12100,359.77,0
12100,37.07,0
12100,434.63,0
12100,2.2,0
12100,84.55,0
12100,707.55,0
12100,2.95,0
12100,213.28,0
12100,707.55,0
12100,33,0
12100,48.02,0
12100,38.04,0
12100,66.27,0
12100,179.62,0
12100,707.55,0
12100,261.01,0
12100,72.01,0
12100,51.36,0
12100,103.11,0
12100,4.91,0
12100,304.39,0
12100,4.72,0
12100,172.85,0
12100,156.39,0
12100,0,1
12100,304.82,0
12100,707.55,0
12100,358.9,0
12100,707.55,0
12100,175.27,0
12100,5.11,0
12100,707.55,0
12100,3.63,0
12100,349.6,0
12100,707.55,0
12100,4.41,0
12100,269.02,0
12100,707.55,0
12100,707.55,0
12100,216.03,0
12100,707.55,0
12100,707.55,0
12100,0,1
12100,707.55,0
12100,109.6,0
12100,6.13,0
12100,201.3,0
12100,43.77,0
12100,125.35,0
12100,6.13,0
12100,71.78,0
12100,707.55,0
12100,707.55,0
12100,707.55,0
12100,216.45,0
12100,325.57,0
12100,223.06,0
12100,707.55,0
12100,295.92,0
12100,230.32,0
12100,221.99,0
12100,707.55,0
12100,24.12,0
12100,670.65,0
12100,293.28,0
12100,0,1
12100,707.55,0
12100,707.55,0
12100,453.46,0
12100,707.55,0
12100,707.55,0
12100,201.94,0
12100,69.82,0
12100,707.55,0
12100,170.03,0
12100,330.25,0
12100,383.72,0
12100,707.55,0
12100,707.55,0
12100,0,1
12100,269.52,0
12100,109.94,0
12100,35.7,0
12100,243.02,0
12100,166.12,0
12100,98.38,0
12100,84.39,0
12100,20.54,0
12100,707.55,0
12100,141.58,0
12100,302.84,0
12100,148.1,0
12100,168.02,0
12100,176.05,0
12100,4.73,0
12100,707.55,0
12100,707.55,0
12100,211.05,0
12100,707.55,0
12100,376.24,0
12100,168.7,0
12100,317.32,0
12100,65.15,0
12100,326.02,0
12100,273.84,0
12100,6.75,0
12100,132.53,0
12100,355.31,0
12100,15.02,0
12100,524.16,0
12100,578.69,0
12100,287.48,0
12100,707.55,0
12100,65.43,0
12100,707.55,0
12100,5.39,0
12100,707.55,0
12100,49.06,0
12100,63.43,0
12100,707.55,0
12100,707.55,0
12100,16.65,0
12100,707.55,0
12100,369.85,0
12100,370.78,0
12100,707.55,0
12100,0,1
12100,470.16,0
12100,1.55,0
12100,470.16,0
12100,339.74,0
12100,0,1
12100,707.55,0
12100,229,0
12100,158.3,0
12100,10.86,0
12100,707.55,0
12100,79.55,0
12100,707.55,0
12100,21.96,0
12100,324.72,0
12100,0,1
12100,296.08,0
12100,57.17,0
12100,707.55,0
12100,707.55,0
12100,0,1
12100,191.09,0
12100,707.55,0
12100,333.1,0
12100,394.09,0
12100,1.23,0
12100,489.61,0
12100,707.55,0
12100,156.43,0
12100,707.55,0
12100,455.96,0
12100,0,1
12100,707.55,0
12100,707.55,0
12100,398.65,0
12100,452.02,0
12100,707.55,0
12100,707.55,0
12100,707.55,0
12100,449.91,0
12100,44.47,0
12100,137.23,0
12100,37.84,0
12100,137.23,0
12100,1.24,0
12100,154.68,0
12100,161.37,0
12100,205.49,0
12100,707.55,0
12100,62.46,0
12100,707.55,0
12100,0,1
12100,56.25,0
12100,137.85,0
12100,37.84,0
12100,707.55,0
12100,1.27,0
12100,15.77,0
12100,0,1
12100,2.18,0
12100,707.55,0
12100,12.45,0
12100,707.55,0
12100,288.62,0
12100,707.55,0
12100,54.97,0
12100,333.68,0
12100,308.86,0
12100,707.55,0
12100,707.55,0
12100,63.68,0
12100,18.32,0
12100,63.68,0
12100,70.36,0
12100,21.68,0
12100,12.45,0
12100,1.89,0
12100,280.42,0
12100,84.63,0
12100,71.3,0
12100,312.27,0
12100,64.44,0
12100,707.55,0
12100,6.24,0
12100,115.49,0
12100,139.46,0
12100,707.55,0
12100,44.47,0
12100,29.4,0
12100,1.62,0
12100,707.55,0
12100,0,1
12100,303.29,0
12100,399.36,0
12100,222.1,0
12100,5.17,0
12100,707.55,0
12100,707.55,0
12100,14.67,0
12100,0,1
12100,54.97,0
12100,181.7,0
12100,74.86,0
12100,307.15,0
12100,1.24,0
12100,707.55,0
12100,707.55,0
12100,56.25,0
12100,0,1
12100,6.24,0
12100,436.39,0
12100,227.48,0
12100,152.7,0
12100,707.55,0
12100,1.27,0
12100,0,1
12100,265.77,0
12100,394.09,0
12100,348.04,0
12100,707.55,0
12100,707.55,0
12100,1.83,0
12100,707.55,0
12100,308.86,0
12100,22.44,0
12100,707.55,0
12100,42.89,0
12100,707.55,0
12100,398.65,0
12100,707.55,0
12100,14.61,0
12100,707.55,0
12100,0,1
12100,707.55,0
12100,707.55,0
12100,0,1
12100,280.42,0
12100,137.85,0
12100,707.55,0
12100,707.55,0
12100,707.55,0
12100,707.55,0
12100,388.52,0
12100,154.68,0
12100,333.1,0
12100,310.76,0
12100,0,1
12100,707.55,0
12100,43.89,0
12100,707.55,0
12100,0,1
12100,332.64,0
12100,346.53,0
12100,707.55,0
12100,168.7,0
12100,307.45,0
12100,297.73,0
12100,707.55,0
12100,265.77,0
12100,222.1,0
12100,84.63,0
12100,707.55,0
12100,707.55,0
12100,707.55,0
12100,15.77,0
12100,139.46,0
12100,348.04,0
12100,0,1
12100,707.55,0
12100,455.96,0
12100,333.68,0
12100,312.27,0
12100,707.55,0
12100,489.61,0
12100,36.9,0
12100,707.55,0
12100,707.55,0
12100,707.55,0
12100,707.55,0
12100,707.55,0
12100,707.55,0
12100,14.61,0
12100,14.67,0
12100,0,1
12100,156.43,0
12100,178.37,0
12100,0,1
12100,707.55,0
12100,707.55,0
12100,707.55,0
12100,707.55,0
12100,707.55,0
12100,178.37,0
12100,0,1
12100,22.44,0
12100,5.47,0
12100,36.9,0
12100,452.02,0
12100,707.55,0
12100,110.82,0
12100,320.8,0
12100,161.37,0
12100,707.55,0
12100,707.55,0
12100,5.47,0
12100,0,1
12100,251.99,0
12100,29.4,0
12100,2.18,0
12100,707.55,0
12100,115.49,0
12100,707.55,0
12100,71.3,0
12100,62.46,0
12100,74.86,0
12100,707.55,0
12100,43.89,0
12100,235.78,0
12100,436.39,0
12100,181.7,0
12100,707.55,0
12100,707.55,0
12100,235.78,0
12100,70.36,0
12100,0,1
12100,42.89,0
12100,707.55,0
12100,21.68,0
12100,707.55,0
12100,707.55,0
12100,707.55,0
12100,707.55,0
12100,310.76,0
12100,110.82,0
12100,707.55,0
12100,1.89,0
12100,707.55,0
12100,288.62,0
12100,707.55,0
12100,1.83,0
12100,1.23,0
12100,205.49,0
12100,346.53,0
12100,64.44,0
12100,707.55,0
12100,118.33,0
12100,168.7,0
12100,320.8,0
12100,707.55,0
12100,441.14,0
12100,384.8,0
12100,137.79,0
12100,204.17,0
12100,31.87,0
12100,266.57,0
12100,173.85,0
12100,0,1
12100,2.87,0
12100,707.55,0
12100,134.69,0
12100,707.55,0
12100,429.49,0
12100,707.55,0
12100,160.31,0
12100,0,1
12100,393.36,0
12100,419.68,0
12100,211.37,0
12100,707.55,0
12100,93.15,0
12100,707.55,0
12100,291.09,0
12100,85.18,0
12100,0,1
12100,14.01,0
12100,707.55,0
12100,5.28,0
12100,384.69,0
12100,33.81,0
12100,381.11,0
12100,707.55,0
12100,28.56,0
12100,707.55,0
12100,72.65,0
12100,707.55,0
12100,319.85,0
12100,43.68,0
12100,0,1
12100,49.03,0
12100,707.55,0
12100,449.96,0
12100,0,1
12100,336.97,0
12100,380.01,0
12100,0,1
12100,10.08,0
12100,183.65,0
12100,707.55,0
12100,707.55,0
12100,34.77,0
12100,319.14,0
12100,45.41,0
12100,40.57,0
12100,50.29,0
12100,707.55,0
12100,40.71,0
12100,115.53,0
12100,290.87,0
12100,0,1
12100,375.63,0
12100,136.49,0
12100,305.07,0
12100,571.89,0
12100,381.78,0
12100,0,1
12100,707.55,0
12100,64.75,0
12100,707.55,0
12100,50,0
12100,460.9,0
12100,707.55,0
12100,82.15,0
12100,275.02,0
12100,39.8,0
12100,1.43,0
12100,0,1
12100,661.03,0
12100,707.55,0
12100,0,1
12100,378.38,0
12100,378.38,0
12100,707.55,0
12100,707.55,0
12100,0,1
12100,707.55,0
12100,707.55,0
12100,217.99,0
12100,0,1
12100,5.5,0
12100,6.87,0
12100,117.07,0
12100,27.11,0
12100,370.37,0
12100,707.55,0
12100,707.55,0
12100,13.12,0
12100,180.37,0
12100,707.55,0
12100,373,0
12100,707.55,0
12100,60.88,0
12100,440.76,0
12100,364.12,0
12100,707.55,0
12100,26.01,0
12100,0,1
12100,0,1
12100,260.24,0
12100,707.55,0
12100,482.34,0
12100,467.24,0
12100,125.36,0
12100,47.18,0
12100,347.26,0
12100,2.84,0
12100,128.94,0
12100,707.55,0
12100,707.55,0
12100,245.31,0
12100,100.49,0
12100,63.11,0
12100,707.55,0
12100,707.55,0
12100,73.5,0
12100,36.93,0
12100,284.1,0
12100,8.61,0
12100,5.25,0
12100,150.63,0
12100,707.55,0
12100,38.72,0
12100,28.3,0
12100,38.42,0
12100,196.55,0
12100,14.8,0
12100,28.36,0
12100,276.96,0
12100,34.68,0
12100,0,1
12100,707.55,0
12100,4.01,0
12100,394.94,0
12100,707.55,0
12100,246.21,0
12100,0,1
12100,277.91,0
12100,0.59,0
12100,707.55,0
12100,3.03,0
12100,239.54,0
12100,707.55,0
12100,0,1
12100,81.96,0
12100,410.82,0
12100,80.59,0
12100,5.59,0
12100,113.05,0
12100,0,1
12100,26.42,0
12100,270.79,0
12100,297.59,0
12100,707.55,0
12100,54.73,0
12100,268.63,0
12100,2,0
12100,390.74,0
12100,277.66,0
12100,272.41,0
12100,707.55,0
12100,254.5,0
12100,707.55,0
12100,707.55,0
12100,112.04,0
12100,707.55,0
12100,160.62,0
12100,221.99,0
12100,0,1
12100,2.45,0
12100,162.89,0
12100,293.49,0
12100,707.55,0
12100,0,1
12100,153.95,0
12100,707.55,0
12100,364.32,0
12100,286.01,0
12100,0,1
12100,87.36,0
12100,2.92,0
12100,0,1
12100,318.31,0
12100,707.55,0
12100,707.55,0
12100,106.05,0
12100,707.55,0
12100,707.55,0
12100,410.51,0
12100,707.55,0
12100,707.55,0
12100,31.86,0
12100,432.54,0
12100,0,1
12100,268.77,0
12100,53.66,0
12100,707.55,0
12100,707.55,0
12100,707.55,0
12100,274.69,0
12100,192.7,0
12100,707.55,0
12100,5.76,0
12100,7.04,0
12100,673.59,0
12100,707.55,0
12100,674.29,0
12100,4.91,0
12100,707.55,0
12100,707.55,0
12100,80.6,0
12100,126.29,0
12100,201.5,0
12100,125.36,0
12100,707.55,0
12100,90.14,0
12100,707.55,0
12100,285.25,0
12100,61.18,0
12100,707.55,0
12100,303.5,0
12100,638.29,0
12100,159.48,0
12100,236.64,0
12100,707.55,0
12100,479.48,0
12100,126.78,0
12100,707.55,0
12100,328.83,0
12100,707.55,0
12100,318.31,0
12100,0,1
12100,707.55,0
12100,39.18,0
12100,10.05,0
12100,707.55,0
12100,30.08,0
12100,438.11,0
12100,232.95,0
12100,29.06,0
12100,707.55,0
12100,670.17,0
12100,40.73,0
12100,209.85,0
12100,1.45,0
12100,284.64,0
12100,661.86,0
12100,76.94,0
12100,349,0
12100,340.2,0
12100,678.2,0
12100,65.87,0
12100,166.01,0
12100,264.23,0
12100,1.74,0
12100,0,1
12100,230.22,0
12100,0,1
12100,319.21,0
12100,707.55,0
12100,103.74,0
12100,13.46,0
12100,707.55,0
12100,707.55,0
12100,707.55,0
12100,707.55,0
12100,100.11,0
12100,188.24,0
12100,413.6,0
12100,707.55,0
12100,382.27,0
12100,228.16,0
12100,43.29,0
12100,229.64,0
12100,707.55,0
12100,369.12,0
12100,0,1
12100,707.55,0
12100,398.36,0
12100,103.74,0
12100,707.55,0
12100,707.55,0
12100,286.56,0
12100,7.5,0
12100,162.6,0
12100,330.64,0
12100,219.6,0
12100,334.2,0
12100,707.55,0
12100,6.06,0
12100,707.55,0
12100,4.93,0
12100,118.84,0
12100,707.55,0
12100,13.88,0
12100,707.55,0
12100,707.55,0
12100,100,0
12100,0,1
12100,707.55,0
12100,306,0
12100,707.55,0
12100,175.26,0
12100,460.48,0
12100,707.55,0
12100,707.55,0
12100,300.52,0
12100,316.41,0
12100,288.16,0
12100,707.55,0
12100,1.37,0
12100,707.55,0
12100,53.24,0
12100,53.47,0
12100,63.31,0
12100,1.55,0
12100,10.47,0
12100,132.69,0
12100,707.55,0
12100,16.91,0
12100,268.77,0
12100,370.91,0
12100,707.55,0
12100,327.69,0
12100,438.47,0
12100,707.55,0
12100,690.17,0
12100,321.63,0
12100,268.32,0
12100,353.08,0
12100,40.23,0
12100,707.55,0
12100,30.8,0
12100,707.55,0
12100,393.9,0
12100,272.47,0
12100,0,1
12100,389.18,0
12100,301.89,0
12100,273.64,0
12100,147.54,0
12100,707.55,0
12100,707.55,0
12100,97.73,0
12100,356.79,0
12100,707.55,0
12100,165.76,0
12100,707.55,0
12100,220.72,0
12100,707.55,0
12100,0,1
12100,441.17,0
12100,707.55,0
12100,707.55,0
12100,8.4,0
12100,707.55,0
12100,208.57,0
12100,76.79,0
12100,344.4,0
12100,0,1
12100,225.1,0
12100,162.77,0
12100,74.69,0
12100,707.55,0
12100,331.8,0
12100,172.33,0
12100,0,1
12100,707.55,0
12100,29.14,0
12100,14.3,0
12100,707.55,0
12100,194.84,0
12100,187.02,0
12100,707.55,0
12100,0,1
12100,148.93,0
12100,1.96,0
12100,21.57,0
12100,0,1
12100,446.54,0
12100,3.22,0
12100,707.55,0
12100,205.97,0
12100,424.18,0
12100,320.49,0
12100,707.55,0
12100,63.71,0
12100,25.6,0
12100,292.9,0
12100,0,1
12100,707.55,0
12100,0,1
12100,6.55,0
12100,0,1
12100,374.01,0
12100,272.05,0
12100,707.55,0
12100,707.55,0
12100,19.5,0
12100,72.63,0
12100,707.55,0
12100,411.13,0
12100,10.71,0
12100,167.35,0
12100,707.55,0
12100,0,1
12100,0,1
12100,115.31,0
12100,83.56,0
12100,33,0
12100,18.66,0
12100,206.36,0
12100,100.79,0
12100,140.7,0
12100,295.02,0
12100,209.51,0
12100,174.11,0
12100,31.04,0
12100,2.54,0
12100,86.79,0
12100,707.55,0
12100,322.04,0
12100,220.47,0
12100,169.22,0
12100,221.98,0
12100,356.13,0
12100,48.48,0
12100,502.15,0
12100,225.83,0
12100,707.55,0
12100,707.55,0
12100,280.51,0
12100,424.74,0
12100,707.55,0
12100,4.59,0
12100,8.13,0
12100,2.33,0
12100,707.55,0
12100,707.55,0
12100,491.57,0
12100,707.55,0
12100,313.51,0
12100,3.37,0
12100,707.55,0
12100,350.07,0
12100,229.46,0
12100,707.55,0
12100,335.21,0
12100,645.57,0
12100,707.55,0
12100,707.55,0
12100,292.1,0
12100,707.55,0
12100,707.55,0
12100,707.55,0
12100,267.5,0
12100,3.22,0
12100,411.5,0
12100,707.55,0
12100,89.34,0
12100,707.55,0
12100,707.55,0
12100,290.33,0
12100,71.99,0
12100,49.31,0
12100,707.55,0
12100,16.13,0
12100,707.55,0
12100,707.55,0
12100,66.41,0
12100,707.55,0
12100,46.85,0
12100,0,1
12100,125.1,0
12100,707.55,0
12100,94.68,0
12100,5.22,0
12100,707.55,0
12100,168.7,0
12100,91.28,0
12100,707.55,0
12100,153.3,0
12100,221.98,0
12100,343.91,0
12100,372.74,0
12100,1.87,0
12100,0,1
12100,707.55,0
12100,707.55,0
12100,707.55,0
12100,333.01,0
12100,707.55,0
12100,227.04,0
12100,0.73,0
12100,707.55,0
12100,28.8,0
12100,7.93,0
12100,228.22,0
12100,64.91,0
12100,386.33,0
12100,75.37,0
12100,707.55,0
12100,707.55,0
12100,244.44,0
12100,0,1
12100,9.25,0
12100,292.18,0
12100,0,1
12100,122.54,0
12100,707.55,0
12100,707.55,0
12100,197.17,0
12100,40.77,0
12100,707.55,0
12100,0,1
12100,5.5,0
12100,485.02,0
12100,26.42,0
12100,387.23,0
12100,57.85,0
12100,0,1
12100,365.74,0
12100,707.55,0
12100,0,1
12100,276.73,0
12100,0,1
12100,707.55,0
12100,163.8,0
12100,261.3,0
12100,0,1
12100,209.85,0
12100,3.76,0
12100,707.55,0
12100,286.19,0
12100,707.55,0
12100,465.42,0
12100,707.55,0
12100,374.89,0
12100,0,1
12100,447.59,0
12100,707.55,0
12100,310.81,0
12100,2.94,0
12100,707.55,0
12100,415.09,0
12100,707.55,0
12100,387.2,0
12100,15.32,0
12100,707.55,0
12100,13.12,0
12100,1.64,0
12100,7.97,0
12100,0,0
12100,707.55,0
12100,431.97,0
12100,3.58,0
12100,31.57,0
12100,707.55,0
12100,707.55,0
12100,1.32,0
12100,329.69,0
12100,707.55,0
12100,707.55,0
12100,707.55,0
12100,0,1
12100,524.84,0
12100,16.52,0
12100,360.71,0
12100,0,1
12100,19.79,0
12100,0,1
12100,72.01,0
12100,2.69,0
12100,0,1
12100,707.55,0
12100,0,1
12100,63.71,0
12100,263.94,0
